Observation Order,Exam Code,Course ID,Year,Semester,Course,Subject,Exam,Class Order,ID,Gender,Exam Type,Correct,Wrong,Score
1546,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,190,2822098,F,B,11,14,44
1547,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,191,2822112,F,B,15,10,60
1548,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,192,2822160,F,B,18,7,72
1552,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,196,2822378,F,B,12,13,48
1554,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,198,2822410,F,B,16,9,64
1555,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,199,2822508,F,B,17,8,68
1559,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,203,2822822,F,B,18,7,72
1560,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,204,2822874,F,B,13,12,52
1561,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,205,2822904,F,B,12,13,48
1563,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,207,2823004,F,B,10,15,40
1567,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,211,2867012,F,B,17,8,68
1570,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,214,2867294,F,B,16,9,64
1573,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,217,2867492,F,B,12,13,48
1575,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,219,2867720,M,B,13,12,52
1577,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,221,2867804,M,B,16,9,64
1584,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,228,2868842,F,B,15,10,60
1585,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,229,2868924,M,B,14,11,56
1586,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,230,2868992,M,B,19,6,76
1587,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,231,2869174,M,B,11,14,44
1588,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,232,2869190,F,B,15,10,60
1593,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,237,2869570,F,B,11,14,44
1595,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,239,2869784,M,B,19,6,76
1596,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,240,2869800,M,B,20,5,80
1601,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,245,3057388,M,B,19,6,76
1602,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,246,3081346,M,B,17,8,68
1606,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,250,3228957,F,B,15,10,60
1607,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,251,3228958,F,B,22,3,88
1608,F15-ECON210-2-Micro-MT,F15-ECON210-2-Micro,2015,F15,ECON210-2,Microeconomics,MT,252,2869602,M,B,14,11,56
1612,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,3,2635680,M,B,18,7,72
1614,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,5,2480560,M,B,14,11,56
1615,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,6,2621226,M,B,19,6,76
1617,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,8,2630000,M,B,19,6,76
1619,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,10,2639296,F,B,20,5,80
1620,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,11,2764744,F,B,15,10,60
1621,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,12,3087256,M,B,22,3,88
1624,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,15,2886530,M,B,20,5,80
1626,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,17,2865542,M,B,14,11,56
1629,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,20,2749880,M,B,14,11,56
1630,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,21,2306952,M,B,19,6,76
1631,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,22,2766146,F,B,17,8,68
1633,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,24,2639144,M,B,19,6,76
1635,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,26,2639112,M,B,21,4,84
1637,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,28,2871200,F,B,18,7,72
1638,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,29,2636356,M,B,21,4,84
1639,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,30,2495994,M,B,21,4,84
1640,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,31,1883646,M,B,18,7,72
1643,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,34,3228576,M,B,15,9,60
1645,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,36,2886316,M,B,17,8,68
1646,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,37,2813962,M,B,18,7,72
1647,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,38,2814026,M,B,15,10,60
1654,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,45,2886744,M,B,22,3,88
1657,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,48,2585522,M,B,15,10,60
1658,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,49,2641984,F,B,15,10,60
1659,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,50,2057356,M,B,18,7,72
1661,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,52,2764448,M,B,22,3,88
1664,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,55,2696284,M,B,21,4,84
1667,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,58,2753144,M,B,23,2,92
1677,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,68,2765886,F,B,20,5,80
1678,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,69,2479260,M,B,16,9,64
1679,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,70,2749582,M,B,18,7,72
1682,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,73,2493880,M,B,24,1,96
1683,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,74,2870522,M,B,20,5,80
1684,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,75,2625650,M,B,19,6,76
1685,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,76,2770188,F,B,19,6,76
1688,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,79,2585242,M,B,15,10,60
1691,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,82,2826866,M,B,22,3,88
1692,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,83,2625618,M,B,13,12,52
1693,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,84,2433786,M,B,23,2,92
1694,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,85,2752650,M,B,23,2,92
1695,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,86,2752582,M,B,21,4,84
1696,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,87,2752880,M,B,22,3,88
1697,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,88,2886052,M,B,17,8,68
1698,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,89,2749484,M,B,18,7,72
1701,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,92,2766526,F,B,18,7,72
1702,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,93,2749468,M,B,15,10,60
1703,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,94,2907934,M,B,14,10,56
1707,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,98,2749436,F,B,19,6,76
1709,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,100,2870440,M,B,18,7,72
1712,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,103,2885904,M,B,16,9,64
1713,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,104,2638682,M,B,19,6,76
1714,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,105,2585096,M,B,21,4,84
1719,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,110,2749780,F,B,12,13,48
1720,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,111,2749352,M,B,14,11,56
1722,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,113,2709158,F,B,16,9,64
1725,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,116,2763972,M,B,7,18,28
1726,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,117,2439066,F,B,21,4,84
1727,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,118,2886728,M,B,18,7,72
1728,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,119,2764942,F,B,21,4,84
1730,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,121,2750040,M,B,13,12,52
1731,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,122,2489326,M,B,20,5,80
1734,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,125,2886662,M,B,21,4,84
1735,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,126,2827396,F,B,16,9,64
1736,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,127,2625270,M,B,17,8,68
1737,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,128,2121822,M,B,22,3,88
1741,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,132,2291558,M,B,14,11,56
1743,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,134,2749186,M,B,14,11,56
1744,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,135,2478930,M,B,13,12,52
1745,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,136,2708940,F,B,12,13,48
1746,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,137,2498532,F,B,11,14,44
1748,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,139,2708842,F,B,18,7,72
1749,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,140,2478880,M,B,17,8,68
1750,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,141,2885576,M,B,20,5,80
1753,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,144,2885508,M,B,22,3,88
1754,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,145,2749088,M,B,13,12,52
1756,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,147,2491372,M,B,23,2,92
1761,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,152,3082352,M,B,15,10,60
1762,F15-ECON210-3-Micro-MT,F15-ECON210-3-Micro,2015,F15,ECON210-3,Microeconomics,MT,153,2363730,M,B,19,6,76
1768,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,6,2246626,M,B,11,14,44
1769,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,7,2247568,F,B,7,18,28
1770,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,8,2342342,F,B,10,15,40
1771,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,9,2340624,F,B,14,11,56
1775,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,13,2344688,M,B,12,13,48
1781,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,19,2435486,M,B,4,21,16
1782,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,20,2475944,M,B,17,8,68
1783,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,21,2476106,F,B,12,13,48
1784,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,22,2476122,M,B,10,15,40
1793,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,31,2572204,M,B,19,6,76
1795,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,33,2580656,F,B,9,16,36
1796,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,34,2580754,F,B,13,12,52
1797,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,35,2580936,F,B,6,19,24
1798,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,36,2581084,F,B,10,15,40
1802,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,40,2581514,F,B,11,14,44
1803,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,41,2581698,M,B,13,12,52
1804,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,42,2581760,M,B,8,17,32
1806,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,44,2603008,M,B,11,14,44
1807,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,45,2622018,F,B,15,10,60
1808,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,46,2622216,F,B,13,12,52
1810,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,48,2622346,F,B,15,10,60
1811,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,49,2622414,F,B,13,12,52
1812,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,50,2622612,M,B,14,11,56
1814,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,52,2622878,F,B,14,11,56
1817,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,55,2623304,F,B,8,17,32
1818,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,56,2623320,F,B,10,15,40
1821,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,59,2623488,F,B,8,17,32
1823,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,61,2623586,F,B,11,14,44
1824,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,62,2623602,F,B,8,17,32
1825,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,63,2623686,F,B,10,15,40
1829,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,67,2624310,F,B,12,13,48
1830,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,68,2624478,F,B,16,9,64
1831,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,69,2624494,F,B,11,14,44
1833,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,71,2624706,M,B,11,14,44
1834,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,72,2624774,F,B,13,12,52
1837,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,75,2635184,M,B,21,4,84
1838,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,76,2642198,F,B,7,18,28
1839,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,77,2646320,M,B,8,17,32
1840,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,78,2646388,M,B,9,16,36
1841,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,79,2655464,F,B,13,12,52
1843,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,81,2695048,F,B,14,11,56
1847,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,85,2704932,M,B,13,12,52
1849,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,87,2705080,F,B,13,12,52
1850,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,88,2705198,F,B,14,11,56
1856,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,94,2705460,F,B,13,12,52
1858,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,96,2705610,F,B,8,17,32
1860,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,98,2705694,F,B,12,13,48
1862,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,100,2705776,F,B,16,9,64
1866,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,104,2706070,F,B,7,18,28
1867,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,105,2706086,F,B,9,16,36
1868,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,106,2706136,F,B,13,12,52
1869,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,107,2746034,F,B,16,9,64
1870,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,108,2746066,F,B,10,15,40
1873,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,111,2746180,F,B,12,13,48
1877,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,115,2746280,F,B,15,10,60
1878,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,116,2746446,F,B,15,10,60
1880,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,118,2746512,F,B,13,12,52
1881,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,119,2746544,F,B,13,11,52
1883,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,121,2746628,F,B,13,12,52
1887,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,125,2746794,F,B,13,12,52
1891,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,129,2746924,F,B,22,3,88
1892,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,130,2746940,F,B,14,11,56
1893,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,131,2746992,F,B,19,6,76
1895,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,133,2747024,M,B,10,15,40
1897,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,135,2747076,M,B,14,11,56
1899,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,137,2747222,F,B,15,10,60
1900,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,138,2747356,F,B,15,10,60
1901,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,139,2747372,F,B,18,7,72
1902,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,140,2747388,F,B,17,8,68
1904,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,142,2747456,F,B,13,12,52
1906,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,144,2747538,F,B,17,8,68
1908,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,146,2747700,F,B,15,10,60
1909,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,147,2747752,F,B,16,9,64
1910,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,148,2747784,F,B,15,10,60
1912,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,150,2747836,F,B,10,15,40
1913,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,151,2747852,F,B,16,9,64
1915,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,153,2747966,M,B,11,14,44
1921,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,159,2748244,M,B,11,14,44
1922,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,160,2748260,M,B,7,18,28
1925,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,163,2748592,M,B,19,6,76
1928,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,166,2748722,M,B,14,11,56
1931,F15-ECON210-2-Macro-Final,F15-ECON210-2-Macro,2015,F15,ECON210-2,Macroeconomics,Final,169,2748858,F,B,9,16,36
